address,city,zip,beds,baths,sqft,year,saleprice,zestimate,rent,type,hoa,tax,apprec,url
,fort worth,76116,3.0,2.0,1650,1954.0,299950,"['""zestimate"":310394']","['""rentZestimate"":2150']",single family,[],"2018 $7,372 +33.7% $268,006 +35.4%","$323,958 (+4.4 %)",https://www.zillow.com/homedetails/4017-Clayton-Rd-W-Fort-Worth-TX-76116/29077849_zpid/
,fort worth,76104,4.0,2.0,2113,1940.0,190000,"['""zestimate"":196573']","['""rentZestimate"":1395']",single family,[],"2018 $1,149 -8.5% $41,746 -7.5%","$206,539 (+5.1 %)",https://www.zillow.com/homedetails/1121-Saint-Louis-Ave-Fort-Worth-TX-76104/29038142_zpid/
,fort worth,76179,4.0,3.0,1819,2019.0,227990,"['""zestimate"":237043']",[],single family,"['HOA Fee"",""factValue"":""$33']","2018 $102 -- $3,500 --",Unavailable,https://www.zillow.com/homedetails/6921-Helm-Ln-Fort-Worth-TX-76179/250154409_zpid/
,fort worth,76108,4.0,2.0,1476,1978.0,,"['""zestimate"":142503']","['""rentZestimate"":1449']",single family,[],"2018 $4,115 +11.2% $140,985 +13.3%",,https://www.zillow.com/homedetails/420-Goldfinch-Dr-Fort-Worth-TX-76108/29152527_zpid/
,fort worth,76110,3.0,2.0,1714,1942.0,345000,"['""zestimate"":324351']","['""rentZestimate"":2250']",single family,[],"2018 $6,476 +241% $235,445 +148.2%","$351,175 (+8.3 %)",https://www.zillow.com/homedetails/2920-Ryan-Ave-Fort-Worth-TX-76110/29091463_zpid/
,fort worth,76123,3.0,3.0,1585,1986.0,190000,"['""zestimate"":177058']","['""rentZestimate"":1425']",single family,[],"2018 $3,168 -11.9% $130,616 +12.7%","$187,186 (+5.7 %)",https://www.zillow.com/homedetails/2533-Dahlia-Dr-Fort-Worth-TX-76123/29226960_zpid/
,fort worth,76133,3.0,2.0,1680,1978.0,197000,"['""zestimate"":199644']","['""rentZestimate"":1500']",single family,[],"2018 $1,631 +1.9% $183,426 +8.6%","$213,140 (+6.8 %)",https://www.zillow.com/homedetails/6912-Wicks-Trl-Fort-Worth-TX-76133/29144582_zpid/
,fort worth,76111,4.0,2.0,1705,2017.0,207900,"['""zestimate"":197373']","['""rentZestimate"":1500']",single family,[],"2018 $3,386 -- $123,102 --","+$1,813 (+0.9 %)",https://www.zillow.com/homedetails/2852-Mesquite-Rd-Fort-Worth-TX-76111/250150271_zpid/
,fort worth,76110,2.0,,1240,1928.0,190000,"['""zestimate"":179839']","['""rentZestimate"":1405']",single family,[],"2018 $2,401 +10.7% $87,242 +12.1%","$194,640 (+8.2 %)",https://www.zillow.com/homedetails/3232-Willing-Ave-Fort-Worth-TX-76110/29091235_zpid/
,fort worth,76133,4.0,2.5,2270,1969.0,249000,"['""zestimate"":246912']","['""rentZestimate"":1695']",single family,[],"2018 $4,107 +9.5% $175,593 +12.7%","$262,937 (+6.5 %)",https://www.zillow.com/homedetails/4021-Aragon-Dr-Fort-Worth-TX-76133/29143991_zpid/
,fort worth,76123,5.0,3.0,3295,2001.0,260000,"['""zestimate"":282544']","['""rentZestimate"":1995']",single family,[],"2018 $8,024 +10.1% $261,449 +11.3%","$293,620 (+3.9 %)",https://www.zillow.com/homedetails/4508-Stone-Mountain-Dr-Fort-Worth-TX-76123/58525493_zpid/
,fort worth,76107,3.0,2.0,2106,1923.0,375000,"['""zestimate"":389893']","['""rentZestimate"":2565']",single family,[],"2018 $9,366 +2.9% $340,491 +4.2%","$401,122 (+2.9 %)",https://www.zillow.com/homedetails/2121-Western-Ave-Fort-Worth-TX-76107/29002855_zpid/
,fort worth,76109,2.0,2.0,1422,1923.0,335000,"['""zestimate"":332276']","['""rentZestimate"":1779']",single family,[],"2018 $7,783 -1.3% $282,881 -0.1%","$345,035 (+3.8 %)",https://www.zillow.com/homedetails/2541-Wabash-Ave-Fort-Worth-TX-76109/29133631_zpid/
,fort worth,76109,3.0,2.0,1504,1952.0,289900,"['""zestimate"":241388']","['""rentZestimate"":1750']",single family,[],"2018 $4,529 +9.4% $189,017 +2.6%","-$12,917 (-5.1 %)",https://www.zillow.com/homedetails/4657-Selkirk-Dr-Fort-Worth-TX-76109/29147046_zpid/
,fort worth,76135,3.0,3.0,3040,1997.0,419900,"['""zestimate"":427690']","['""rentZestimate"":2870']",single family,[],"2018 $7,180 +9.7% $397,293 +16.7%","$437,356 (+2.3 %)",https://www.zillow.com/homedetails/9779-Eagle-Mountain-Dam-Rd-Fort-Worth-TX-76135/29297854_zpid/
,fort worth,76179,4.0,3.0,2600,2014.0,265000,"['""zestimate"":271086']","['""rentZestimate"":1895']",single family,[],"2018 $6,318 +9.3% $240,940 +9.9%","$288,869 (+6.6 %)",https://www.zillow.com/homedetails/5317-Threshing-Dr-Fort-Worth-TX-76179/83806415_zpid/
,fort worth,76116,2.0,3.0,1512,1969.0,78000,[],"['""rentZestimate"":1428']",condo,[],"2016 $1,479 +72.6% $52,216 +72.9%",Unavailable,https://www.zillow.com/homedetails/6032-Westridge-Ln-APT-207-Fort-Worth-TX-76116/28960031_zpid/
,fort worth,76103,4.0,3.0,2239,1968.0,219998,"['""zestimate"":233121']","['""rentZestimate"":1650']",single family,[],"2018 $5,285 +14.2% $192,146 +15.6%","$242,702 (+4.1 %)",https://www.zillow.com/homedetails/4916-Boulder-Lake-Rd-Fort-Worth-TX-76103/29155498_zpid/
,fort worth,76110,3.0,2.0,1721,1920.0,275000,"['""zestimate"":284675']","['""rentZestimate"":1925']",single family,[],"2018 $5,697 +9.3% $308,181 +23.9%","$295,749 (+3.9 %)",https://www.zillow.com/homedetails/1024-Hawthorne-Ave-Fort-Worth-TX-76110/29023417_zpid/
,haslet,76052,3.0,3.0,3266,2015.0,499990,"['""zestimate"":496495']","['""rentZestimate"":3000']",single family,[],"2018 $6,243 -49.5% $511,465 +3.6%","+$1,286 (+0.3 %)",https://www.zillow.com/homedetails/1241-Bluff-Springs-Dr-Haslet-TX-76052/163418113_zpid/
,fort worth,76104,3.0,2.0,2314,1918.0,350000,"['""zestimate"":428193']","['""rentZestimate"":2000']",single family,[],"2018 $3,405 +1.5% $302,748 +6.8%","$437,742 (+2.2 %)",https://www.zillow.com/homedetails/1510-Hurley-Ave-Fort-Worth-TX-76104/29024875_zpid/
,fort worth,76109,3.0,3.0,3654,1956.0,498000,"['""zestimate"":555214']","['""rentZestimate"":3924']",single family,[],"2018 $4,650 +1.8% $502,566 +0.4%","$565,097 (+1.8 %)",https://www.zillow.com/homedetails/3313-Overton-Park-Dr-E-Fort-Worth-TX-76109/29058421_zpid/
,fort worth,76244,4.0,2.0,2391,2007.0,249000,"['""zestimate"":253904']","['""rentZestimate"":1950']",single family,[],"2018 $7,566 +3.4% $270,000 +5.3%","$258,830 (+1.9 %)",https://www.zillow.com/homedetails/9821-Mcfarring-Dr-Fort-Worth-TX-76244/79952940_zpid/
,roanoke,76262,4.0,3.0,2682,2010.0,268000,"['""zestimate"":277620']","['""rentZestimate"":1950']",single family,"['HOA Fee"",""factValue"":""$27']","2018 $2,769 -52.1% $240,000 --","$283,811 (+2.2 %)",https://www.zillow.com/homedetails/3924-Lazy-River-Ranch-Rd-Roanoke-TX-76262/79956591_zpid/
,fort worth,76109,3.0,2.0,1865,1950.0,359000,"['""zestimate"":341165']","['""rentZestimate"":2700']",single family,[],"2018 $8,879 +5% $322,781 +6.3%","$355,289 (+4.1 %)",https://www.zillow.com/homedetails/4141-Anita-Ave-Fort-Worth-TX-76109/29146690_zpid/
,fort worth,76107,3.0,3.0,2100,1942.0,350000,"['""zestimate"":365841']","['""rentZestimate"":2150']",single family,[],"2018 $10,423 +15.3% $378,873 +16.7%","$386,548 (+5.7 %)",https://www.zillow.com/homedetails/856-N-Bailey-Ave-Fort-Worth-TX-76107/28963381_zpid/
,fort worth,76134,4.0,2.0,1830,2008.0,193900,"['""zestimate"":197989']","['""rentZestimate"":1537']",single family,[],"2018 $3,649 +9.9% $167,676 +9.7%","$208,621 (+5.4 %)",https://www.zillow.com/homedetails/8045-Summer-Stream-Dr-Fort-Worth-TX-76134/79957701_zpid/
,fort worth,76244,3.0,3.0,1476,2006.0,189900,"['""zestimate"":189171']","['""rentZestimate"":1500']",townhouse,"['HOA Fee"",""factValue"":""$35']","2018 $5,124 +8.7% $177,321 +10.4%","$200,502 (+6.0 %)",https://www.zillow.com/homedetails/10737-Traymore-Dr-Fort-Worth-TX-76244/79946638_zpid/
,fort worth,76116,4.0,3.0,2369,1965.0,375000,"['""zestimate"":388202']","['""rentZestimate"":2572']",single family,[],"2018 $12,757 +27.8% $463,736 +29.4%","$401,983 (+3.5 %)",https://www.zillow.com/homedetails/6829-Woodstock-Rd-Fort-Worth-TX-76116/29077812_zpid/
,fort worth,76137,3.0,3.0,1800,1987.0,207500,"['""zestimate"":209208']","['""rentZestimate"":1575']",single family,[],"2018 $4,948 +9.2% $200,284 +13.8%","$220,526 (+5.4 %)",https://www.zillow.com/homedetails/4761-Waterway-Dr-N-Fort-Worth-TX-76137/29215125_zpid/
,fort worth,76123,4.0,3.0,2829,2017.0,327300,"['""zestimate"":306991']","['""rentZestimate"":2099']",single family,[],,"-$7,338 (-2.3 %)",https://www.zillow.com/homedetails/5212-Distant-View-Dr-Fort-Worth-TX-76123/2089463628_zpid/
"7217 Johnstone Ln,", Fort Worth,['76133'],4 bd,3 ba,"2,498 sqft",1977.0,"$248,000","$260,163","$1,750/mo",Single Family,HOA fees$0/mo,"2018$5,205(+9.4%)$225,697(+11.7%)",(+3.8 %),https://www.zillow.com/homedetails/7217-Johnstone-Ln-Fort-Worth-TX-76133/28947290_zpid/
"3704 Bright St,", Fort Worth,['76119'],3 bd,1 ba,"1,044 sqft",1951.0,"$65,000","$76,569","$1,067/mo",Single Family,HOA fees$0/mo,"2018$964(-2.4%)$35,000(-1.3%)",(+0.6 %),https://www.zillow.com/homedetails/3704-Bright-St-Fort-Worth-TX-76119/28945045_zpid/
"9841 Gallatin Ln,", Fort Worth,['76177'],3 bd,2 ba,"1,399 sqft",2005.0,"$207,000","$210,207","$1,545/mo",Single Family,HOA fees$0/mo,"2018$2,297(-47%)$184,947(+8.5%)",(+5.3 %),https://www.zillow.com/homedetails/9841-Gallatin-Ln-Fort-Worth-TX-76177/70566816_zpid/
"4930 Donnelly Ave,", Fort Worth,['76107'],3 bd,2 ba,"1,176 sqft",1949.0,"$168,911","$175,311","$1,395/mo",Single Family,HOA fees$0/mo,"2018$2,158(+10.2%)$157,674(+61%)",(+6.6 %),https://www.zillow.com/homedetails/4930-Donnelly-Ave-Fort-Worth-TX-76107/28954383_zpid/
"3845 Brandywine Ln,", Fort Worth,['76244'],3 bd,2 ba,"1,846 sqft",2003.0,"$245,000","$246,077","$1,675/mo",Single Family,HOA fees$0/mo,"2018$2,528(-47.2%)$235,000(+9.3%)",(+5.4 %),https://www.zillow.com/homedetails/3845-Brandywine-Ln-Fort-Worth-TX-76244/61887182_zpid/
"3111 Galemeadow Dr,", Fort Worth,['76123'],3 bd,3 ba,"1,364 sqft",1984.0,"$149,900","$153,399","$1,395/mo",Single Family,HOA fees$0/mo,"2018$3,633(+12.1%)$118,370(+13.3%)",(+7.3 %),https://www.zillow.com/homedetails/3111-Galemeadow-Dr-Fort-Worth-TX-76123/29205636_zpid/
"7025 Brierhollow Ct,", Fort Worth,['76132'],4 bd,4 ba,"2,811 sqft",2002.0,"$399,900",,,Single Family,,,,https://www.zillow.com/homedetails/7025-Brierhollow-Ct-Fort-Worth-TX-76132/54041612_zpid/
,fort worth,76244,,,,,391260,"['""zestimate"":465475']","['""rentZestimate"":1545']","m:10:00-06:00,tu:10:00-06:00,w:10:00-06:00,th:10:00-06:00,f:10:00-06:00,sa:10:00-06:00,su:12:00-06:",[],,Unavailable,https://www.zillow.com/homedetails/10808-Rustic-Falls-Dr-Fort-Worth-TX-76244/2090821822_zpid/
"10512 Astor Dr,", Fort Worth,['76244'],2 bd,3 ba,"1,272 sqft",2004.0,"$185,000","$174,377","$1,425/mo",Townhouse,HOA fees$0/mo,"2018$4,594(+8.8%)$159,000(+10.4%)",(+5.5 %),https://www.zillow.com/homedetails/10512-Astor-Dr-Fort-Worth-TX-76244/66644310_zpid/
"3716 Killian St,", Fort Worth,['76119'],3 bd,1 ba,"1,189 sqft",1952.0,"$118,000","$121,332","$1,200/mo",Single Family,HOA fees$0/mo,"2018----$59,039(+19.8%)",(+1.1 %),https://www.zillow.com/homedetails/3716-Killian-St-Fort-Worth-TX-76119/29131401_zpid/
"9001 Highland Orchard Dr,", Fort Worth,['76179'],4 bd,3 ba,"2,292 sqft",2005.0,"$214,900","$228,704","$1,650/mo",Single Family,HOA fees$0/mo,"2018$4,406(+9.7%)$197,840(+2.1%)",(+4.5 %),https://www.zillow.com/homedetails/9001-Highland-Orchard-Dr-Fort-Worth-TX-76179/70573489_zpid/
"3544 Winifred Dr,", Fort Worth,['76133'],4 bd,2 ba,"2,356 sqft",1962.0,"$249,500","$238,833","$1,650/mo",Single Family,HOA fees$0/mo,"2018$2,983(-1.2%)$128,000--",(+5.5 %),https://www.zillow.com/homedetails/3544-Winifred-Dr-Fort-Worth-TX-76133/29108685_zpid/
"4037 Winfield Ave,", Fort Worth,['76109'],3 bd,2 ba,720 sqft,1948.0,"$119,900","$125,977","$1,150/mo",Single Family,HOA fees$0/mo,"2018$1,992(+10.4%)$151,579(+25.2%)",(+0.7 %),https://www.zillow.com/homedetails/4037-Winfield-Ave-Fort-Worth-TX-76109/29158403_zpid/
"6028 Mckaskle Dr,", Fort Worth,['76119'],4 bd,3 ba,"3,067 sqft",2003.0,"$225,000","$235,563","$1,670/mo",Single Family,HOA fees$0/mo,"2018$5,285(-2.6%)$192,139(-1.4%)",(+5.5 %),https://www.zillow.com/homedetails/6028-Mckaskle-Dr-Fort-Worth-TX-76119/63415989_zpid/
"5800 Meadow Wood Ln,", Fort Worth,['76112'],2 bd,3 ba,"1,500 sqft",1973.0,"$144,900","$152,238","$1,450/mo",Single Family,HOA fees$0/mo,"2018$803(+3.7%)$117,561(+7.8%)",(+5.6 %),https://www.zillow.com/homedetails/5800-Meadow-Wood-Ln-Fort-Worth-TX-76112/29030550_zpid/
"4813 Rum St,", Fort Worth,['76244'],4 bd,3 ba,"2,879 sqft",2004.0,"$299,000",,,Single Family,,,,https://www.zillow.com/homedetails/4813-Rum-St-Fort-Worth-TX-76244/66641773_zpid/
"7332 Kingswood Cir,", Fort Worth,['76133'],2 bd,2 ba,"1,104 sqft",1983.0,"$114,900","$116,968","$1,250/mo",Townhouse,HOA fees$0/mo,"2018$2,005(+204.8%)$72,891(-0.7%)",(+3.5 %),https://www.zillow.com/homedetails/7332-Kingswood-Cir-Fort-Worth-TX-76133/29199585_zpid/
"5162 Velma Dr,", Fort Worth,['76105'],3 bd,2 ba,"1,736 sqft",1930.0,"$178,000","$165,474","$1,350/mo",Single Family,HOA fees$0/mo,"2018$1,434(+104.8%)$52,163(+107.4%)",(+1.9 %),https://www.zillow.com/homedetails/5162-Velma-Dr-Fort-Worth-TX-76105/29133976_zpid/
"409 Haddington St,", Crowley,['76036'],4 bd,2 ba,"2,101 sqft",2013.0,"$222,000","$223,734","$1,685/mo",Single Family,HOA fees$0/mo,"2018$4,716--$185,000--",(+3.9 %),https://www.zillow.com/homedetails/409-Haddington-St-Crowley-TX-76036/79959728_zpid/
